sent_id,type,idiom_id,group,trial_order,rt_raw_ms,unit_rt_ms,unit_rt_log,participant,biasing_context,resolution_type,idiom,ipm,ipm_bri,frequency,familiarity,literality,is_low
42,3,11,2,1,2672.395000001416,127.2569047619722,4.8462079153492805,1213,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,4,1361.721799941733,85.10761249635831,4.443916485119825,1213,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,7,1698.619700036943,106.16373125230893,4.6649825368470355,1549,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,10,1637.38780003041,77.97084762049572,4.356335008373047,1549,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,17,793.197000049986,37.771285716666,3.631549176829824,2194,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,19,969.1680000396445,60.573000002477784,4.1038492492772525,2194,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,12,1649.151799967512,78.53103809369105,4.363493936370991,2625,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,26,1230.70590000134,76.91911875008375,4.342754463947771,2625,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,25,1479.775200015865,70.4654857150412,4.255123025616825,3685,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,12,1544.193900073878,96.51211875461738,4.569668583409465,5552,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,27,1177.175899967551,56.05599523655005,4.0263511060915995,5552,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,12,1078.272699960507,51.346319045738426,3.938593250177879,5698,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,21,647.7474999846891,40.484218749043066,3.7009122376576515,5698,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,1,794.5849999086931,37.83738094803301,3.633297527941381,5705,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,11,484.9267998943105,30.307924993394405,3.411409229253949,5705,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,4,1817.563199903816,86.55062856684837,4.460729544066654,6912,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,5,1003.204299951904,62.700268746994,4.138365733865638,7163,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,17,3525.496899965219,167.88080476024854,5.123254232117521,7163,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,10,1881.8531000288199,89.61205238232476,4.495489824130385,7628,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,26,913.4442999493331,57.09026874683332,4.044633677389038,7628,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,19,988.1021999754012,61.75638749846257,4.123197411429056,7704,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,29,1335.542399901897,63.59725713818557,4.152570342658002,7704,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
36,1,10,2,2,1269.853300065733,90.70380714755235,4.507599331406116,0012,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,12,944.842999917455,62.98953332783034,4.142968574935657,0012,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,8,1456.058499985375,104.00417857038393,4.64443107689562,0025,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,29,1393.049899954349,92.86999333028993,4.531200593970212,0025,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,18,676.3148000463843,45.087653336425625,3.8086084470872095,0028,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,22,1201.820600079373,85.84432857709807,4.452535523158942,0028,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,2,1221.495699952357,81.43304666349046,4.399781169288412,0049,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,22,755.4275000002235,53.95910714287311,3.9882264845546427,0049,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,11,749.6491000056267,49.97660666704178,3.9115550292852257,0063,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,845.005999901332,60.35757142152371,4.100286398191656,0063,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,8,1683.822999941185,112.25486666274566,4.720771881252655,0069,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,16,808.8215000461787,57.77296428901276,4.05652092038628,0069,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,4,1153.274999931455,82.37678570938965,4.4113036703951725,0070,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,16,1367.803500033915,91.186900002261,4.51291124643694,0070,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,3,1200.164700043388,80.01098000289252,4.382163875292114,0085,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,1305.109400069341,93.22210000495294,4.534984818098633,0085,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,13,891.3334000390023,59.42222666926682,4.084668342729639,0094,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,15,936.4604000002146,66.89002857144389,4.203049906270962,0094,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,11,749.6491000056267,49.97660666704178,3.9115550292852257,0163,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,845.005999901332,60.35757142152371,4.100286398191656,0163,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,13,891.3334000390023,59.42222666926682,4.084668342729639,0194,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,15,936.4604000002146,66.89002857144389,4.203049906270962,0194,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,2,1269.853300065733,90.70380714755235,4.507599331406116,0213,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,12,944.842999917455,62.98953332783034,4.142968574935657,0213,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,2,1221.495699952357,81.43304666349046,4.399781169288412,0549,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,22,755.4275000002235,53.95910714287311,3.9882264845546427,0549,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,1195.198099943809,85.37129285312922,4.447009895022915,0552,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,18,1526.404600008391,101.76030666722608,4.622620113219603,0552,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,8,1456.058499985375,104.00417857038393,4.64443107689562,0625,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,29,1393.049899954349,92.86999333028993,4.531200593970212,0625,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,18,676.3148000463843,45.087653336425625,3.8086084470872095,0628,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,22,1201.820600079373,85.84432857709807,4.452535523158942,0628,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,3,1200.164700043388,80.01098000289252,4.382163875292114,0685,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,1305.109400069341,93.22210000495294,4.534984818098633,0685,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,18,1101.716300006956,73.44775333379707,4.296574314457002,0698,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,26,895.8112000254914,63.9865142875351,4.158672346899039,0698,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,24,553.7103998940438,36.91402665960292,3.608591605093294,0705,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,8,1683.822999941185,112.25486666274566,4.720771881252655,0912,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,16,808.8215000461787,57.77296428901276,4.05652092038628,0912,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,2,1269.853300065733,90.70380714755235,4.507599331406116,1213,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,12,944.842999917455,62.98953332783034,4.142968574935657,1213,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,2,1221.495699952357,81.43304666349046,4.399781169288412,1549,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,22,755.4275000002235,53.95910714287311,3.9882264845546427,1549,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,13,891.3334000390023,59.42222666926682,4.084668342729639,2194,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,15,936.4604000002146,66.89002857144389,4.203049906270962,2194,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,8,1456.058499985375,104.00417857038393,4.64443107689562,2625,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,29,1393.049899954349,92.86999333028993,4.531200593970212,2625,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,3,1200.164700043388,80.01098000289252,4.382163875292114,3685,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,1305.109400069341,93.22210000495294,4.534984818098633,3685,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,1195.198099943809,85.37129285312922,4.447009895022915,5552,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,18,1526.404600008391,101.76030666722608,4.622620113219603,5552,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,18,1101.716300006956,73.44775333379707,4.296574314457002,5698,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,26,895.8112000254914,63.9865142875351,4.158672346899039,5698,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,24,553.7103998940438,36.91402665960292,3.608591605093294,5705,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,8,1683.822999941185,112.25486666274566,4.720771881252655,6912,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,16,808.8215000461787,57.77296428901276,4.05652092038628,6912,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,11,749.6491000056267,49.97660666704178,3.9115550292852257,7163,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,14,845.005999901332,60.35757142152371,4.100286398191656,7163,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
37,2,10,1,18,676.3148000463843,45.087653336425625,3.8086084470872095,7628,0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
38,3,10,1,22,1201.820600079373,85.84432857709807,4.452535523158942,7628,-0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
36,1,10,2,4,1153.274999931455,82.37678570938965,4.4113036703951725,7704,0.5,0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
39,4,10,2,16,1367.803500033915,91.186900002261,4.51291124643694,7704,-0.5,-0.5,включить дурака,-0.6877251926415947,-0.787089284897349,0.34687549272298906,0.3341564688639488,-1.247917999890399,1
44,1,12,2,3,1377.367899985984,153.04087777622044,5.030705060715525,0012,0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
47,4,12,2,22,1148.474000045098,104.40672727682708,4.648294110890031,0012,-0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
46,3,12,1,11,787.4780000420287,87.49755556022541,4.4716108565187715,0025,-0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
45,2,12,1,13,1980.327100027353,180.029736366123,5.193122039279873,0025,0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
46,3,12,1,19,588.3290000492707,65.36988889436341,4.180061737980597,0028,-0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
45,2,12,1,28,1002.8888999950141,91.17171818136491,4.51274474132649,0028,0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
44,1,12,2,1,1302.215500036255,144.69061111513943,4.974597746357041,0049,0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
47,4,12,2,28,1402.742800069973,127.52207273363392,4.848289469094515,0049,-0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
47,4,12,2,10,771.5718999970704,70.14289999973367,4.250534589733187,0063,-0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
44,1,12,2,31,659.4297999981791,73.26997777757545,4.294150944876828,0063,0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
46,3,12,1,10,1067.467399989255,118.607488887695,4.775819628648494,0069,-0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
45,2,12,1,19,829.5922999968752,75.41748181789775,4.323039102488622,0069,0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
44,1,12,2,11,1019.4892999716101,113.27658888573445,4.729832517254513,0070,0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
47,4,12,2,28,1439.878800068982,130.8980727335438,4.874418949610704,0070,-0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
47,4,12,2,17,1159.402799909003,105.4002545371821,4.6577650510681226,0085,-0.5,-0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
44,1,12,2,20,695.8809000207111,77.32010000230123,4.347953947695491,0085,0.5,0.5,поставить на уши,-0.54116797919698,-0.5097452769207474,0.3158686094343642,0.5785216496502529,-1.3334754209453952,1
